Family,SpeciesName,WoodDensity,Latitude,Longitude
NA,Betula alba L.,0.756183746,61.5,34.52
NA,Betula alba L.,0.742647059,61.5,34.52
NA,Betula alba L.,0.726057906,61.5,34.52
NA,Betula alba L.,0.728129206,61.5,34.52
NA,Betula alba L.,0.655823032,61.5,34.52
NA,Betula alba L.,0.692388268,61.5,34.52
NA,Betula alba L.,0.842105263,61.5,34.52
NA,Betula alba L.,0.802631579,61.5,34.52
NA,Betula alba L.,0.803278689,61.5,34.52
NA,Betula alba L.,0.789473684,61.5,34.52
NA,Betula alba L.,0.798387097,61.5,34.52
NA,Betula alba L.,0.75862069,61.5,34.52
NA,Betula alba L.,0.75203252,61.5,34.52
NA,Betula alba L.,0.734917733,61.5,34.52
NA,Betula alba L.,0.720373614,61.5,34.52
NA,Betula alba L.,1,61.5,34.52
NA,Betula alba L.,0.925,61.5,34.52
NA,Betula alba L.,0.819047619,61.5,34.52
NA,Betula alba L.,0.784232365,61.5,34.52
NA,Betula alba L.,0.75,61.5,34.52
NA,Betula alba L.,0.73727422,61.5,34.52
NA,Betula alba L.,1,61.5,34.52
NA,Betula alba L.,0.902439024,61.5,34.52
NA,Betula alba L.,0.833333333,61.5,34.52
NA,Betula alba L.,0.758139535,61.5,34.52
NA,Betula alba L.,0.740384615,61.5,34.52
NA,Betula alba L.,0.635,64,39.5
NA,Betula alba L.,0.866,64,39.5
NA,Betula alba L.,0.8375,64,39.5
NA,Betula alba L.,1.028205128,64,39.5
NA,Betula alba L.,0.915714286,64,39.5
NA,Betula alba L.,1.046875,64,39.5
NA,Betula alba L.,0.940972222,64,39.5
NA,Betula alba L.,0.949462366,64,39.5
NA,Betula alba L.,0.558333333,64,39.5
NA,Betula alba L.,0.7425,64,39.5
NA,Betula alba L.,0.646666667,64,39.5
NA,Betula alba L.,0.695172414,64,39.5
NA,Betula alba L.,0.746041667,64,39.5
NA,Betula alba L.,0.734864865,64,39.5
NA,Betula alba L.,0.724074074,64,39.5
NA,Betula alba L.,0.73,64,39.5
NA,Betula alba L.,0.735294118,64,39.5
NA,Betula alba L.,0.666060606,64,39.5
NA,Betula alba L.,0.67,64,39.5
NA,Betula alba L.,0.651309524,64,39.5
NA,Betula alba L.,0.652727273,64,39.5
NA,Betula alba L.,0.626407186,64,39.5
NA,Betula alba L.,0.646919431,64,39.5
NA,Betula alba L.,0.601094891,64,39.5
NA,Betula alba L.,0.905405405,64,39.5
NA,Betula alba L.,0.725531915,64,39.5
NA,Betula alba L.,0.686857143,64,39.5
NA,Betula alba L.,0.57641196,64,39.5
NA,Betula alba L.,0.588941176,64,39.5
NA,Betula alba L.,0.56046875,64,39.5
NA,Betula alba L.,0.553218391,64,39.5
NA,Betula alba L.,0.540181818,64,39.5
NA,Betula alba L.,0.532340426,64,39.5
NA,Betula platyphylla Suk.,0.758762887,52.5,124.5
NA,Betula platyphylla Suk.,0.698913043,42.75,128.27
NA,Betula platyphylla Suk.,0.833870968,37.17,100.65
NA,Betula ermanii Cham. ,0.789377289,42.75,128.27
NA,Betula platyphylla Suk. var. japonica Hara. ,0.81686747,35.93,138.47
NA,Betula platyphylla Suk. var. japonica Hara. ,0.942760943,35.93,138.47
NA,Populus tremula L.,0.765432099,61.5,34.52
NA,Populus tremula L.,0.73992674,61.5,34.52
NA,Populus tremula L.,0.708232446,61.5,34.52
NA,Populus tremula L.,0.692923336,61.5,34.52
NA,Tilia parvifolia Ehrh.,0.6064,48.8,16.77
NA,Tilia parvifolia Ehrh.,0.787559809,48.8,16.77
NA,Tilia cordata Mill.,0.609185919,55.33,37
NA,Alnus incana (L.) Moench.,0.766666667,61.5,34.52
NA,Alnus incana (L.) Moench.,0.723404255,61.5,34.52
NA,Alnus incana (L.) Moench.,0.734126984,61.5,34.52
NA,Alnus incana (L.) Moench.,0.691240876,61.5,34.52
NA,Quercus robur L.  ,0.870788614,48.8,16.77
NA,Quercus robur L.  ,0.788824764,48.8,16.77
NA,Quercus robur L.  ,0.841081081,48.8,16.77
NA,Quercus robur L.  ,0.58902439,48.8,16.77
NA,Quercus robur L.  ,0.663582343,48.8,16.77
NA,Quercus robur L.  ,0.69923339,48.8,16.77
NA,Quercus robur L.  ,0.641918429,48.8,16.77
NA,Quercus mongolica Fisch. ex Ledeb. ,1.230310263,35.93,138.47
NA,Fagus sylvatica L.,1.001123596,55.98,13.17
NA,Fagus sylvatica L.,0.859643161,55.97,12.25
NA,Fagus sylvatica L.,0.873202614,51.5,10
NA,Fagus sylvatica L.,0.781843446,51.5,10
NA,Fagus sylvatica L.,0.875977542,51.5,10
NA,Fagus sylvatica L.,0.875251158,51.5,10
NA,Fagus sylvatica L.,0.798373595,51.5,10
NA,Fagus sylvatica L.,0.801091484,51.5,10
NA,Fagus sylvatica L.,0.864205985,51.5,10
NA,Fagus sylvatica L.,0.845720631,51.5,10
NA,Fagus sylvatica L.,0.663322514,44,13.47
NA,Fagus sylvatica L.,0.770351008,49.3,16.7
NA,Fagus sylvatica L.,0.732343234,49.3,16.7
NA,Fagus sylvatica L.,0.749123131,49.3,16.7
NA,Fraxinus excelsior L.,0.926864708,48.8,16.77
NA,Fraxinus excelsior L.,0.901762951,48.8,16.77
NA,Fraxinus excelsior L.,0.726452599,48.8,16.77
NA,Fraxinus excelsior L.,0.873114754,48.8,16.77
NA,Fraxinus excelsior L.,0.944896907,48.8,16.77
NA,Fraxinus excelsior L.,0.76503937,48.8,16.77
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.688841202,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.511713933,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.597342995,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.532007458,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.520931182,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.707633588,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.525610717,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.396583564,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.530409599,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.557966102,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.911680912,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.543635353,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.530864198,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.665653495,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.519346685,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.552206339,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.571057047,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.428482876,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.472527473,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.611060743,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.636923077,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.554711246,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.613427562,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.855704698,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.714479026,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.66924209,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.583600817,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.536871123,36.65,138.9
NA,Cryptomeria japonica (Thunb. ex L.f.) D.Don,0.529292929,36.65,138.9
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,1.018493151,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.833682008,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.72489083,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.714735186,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.727566493,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.945555556,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.655903128,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.659186536,35.38,136.72
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,0.651941098,35.63,139.68
NA,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,1.022808268,35.63,139.68
NA,Robinia pseudoacacia L. ,0.773423423,48.5,19.67
NA,Robinia pseudoacacia L. ,0.689698046,48.5,19.67
NA,Robinia pseudoacacia L. ,0.828775268,48.5,19.67
NA,Robinia pseudoacacia L. ,0.694511899,48.5,19.67
NA,Robinia pseudoacacia L. ,0.922745358,48.5,19.67
NA,Robinia pseudoacacia L. ,1.027058824,48.5,19.67
NA,Robinia pseudoacacia L. ,0.812930578,48.5,19.67
NA,Robinia pseudoacacia L. ,0.771081349,48.5,19.67
NA,Robinia pseudoacacia L. ,0.787180561,48.5,19.67
NA,Robinia pseudoacacia L. ,0.981971154,48.5,19.67
NA,Robinia pseudoacacia L. ,0.807244502,48.5,19.67
NA,Robinia pseudoacacia L. ,0.818426241,48.5,19.67
NA,Robinia pseudoacacia L. ,0.953792502,48.5,19.67
NA,Robinia pseudoacacia L. ,0.702720528,48.5,19.67
NA,Robinia pseudoacacia L. ,0.686882004,48.5,19.67
NA,Robinia pseudoacacia L. ,0.920527769,48.5,19.67
NA,Robinia pseudoacacia L. ,0.781432749,48.5,19.67
NA,Robinia pseudoacacia L. ,0.905537975,48.5,19.67
