"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",6276.69921875,1,0.365634936325708
"2","CHELSA_Annual_Mean_Temperature",4494.59033203125,0.716075468234137,0.26182220823219
"3","SoilMoisture",1573.41491699219,0.25067553217972,0.0916557322469448
"4","Human_Disturbance",1524.41943359375,0.242869600799086,0.088801611023624
"5","cnRatio",1084.67663574219,0.172810038834106,0.0631853875455513
"6","ForestAge",851.623962402344,0.135680225023104,0.0496094304369805
"7","Lai",786.707458496094,0.12533776608986,0.0458278661234724
"8","DimtrMn",344.5556640625,0.0548944042169856,0.0200713119905152
"9","Richnss",223.212432861328,0.0355620725292267,0.013002736124834
"10","Fire_Frequency",6.6740198135376,0.00106330088171195,0.000388779950179819
