"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",5911.81103515625,1,0.346285952228134
"2","CHELSA_Annual_Mean_Temperature",4769.8984375,0.806842168860685,0.279398108741735
"3","Human_Disturbance",1755.70764160156,0.296983044816682,0.102841056469955
"4","SoilMoisture",1472.20080566406,0.249027040429609,0.0862345658257211
"5","cnRatio",1111.90661621094,0.18808223226329,0.0651302348964864
"6","ForestAge",753.060974121094,0.12738245008895,0.0441107530262048
"7","Lai",727.061096191406,0.122984495253271,0.0425878030480752
"8","DimtrMn",353.523315429688,0.0597994951677856,0.0207077251269383
"9","Richnss",211.472442626953,0.035771177625498,0.0123870563063673
"10","Fire_Frequency",5.40747499465942,0.000914690094541647,0.000316744330381996
