"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",6693.1533203125,1,0.374151497547308
"2","CHELSA_Annual_Mean_Temperature",5041.568359375,0.753242622438479,0.281826855201818
"3","SoilMoisture",1645.98071289062,0.245920066987764,0.0920113613404062
"4","Human_Disturbance",1635.24377441406,0.244315899570296,0.091411159698844
"5","cnRatio",959.2265625,0.143314595765933,0.053621370626211
"6","Lai",735.114990234375,0.109830890621232,0.0410933922028884
"7","ForestAge",613.404296875,0.0916465330345011,0.0342896875798774
"8","DimtrMn",345.8447265625,0.0516714185394386,0.0193329386269247
"9","Richnss",213.376815795898,0.0318798637330388,0.0119278987573206
"10","Fire_Frequency",5.97199726104736,0.000892254663123201,0.000333838418401115
