"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",1904.88818359375,1,0.396820350954915
"2","Richnss",850.141662597656,0.446294785132104,0.17709885326547
"3","CHELSA_Annual_Mean_Temperature",639.019958496094,0.335463238209879,0.133118639918916
"4","Lai",484.876342773438,0.254543204661322,0.101007923806894
"5","SoilMoisture",348.102020263672,0.182741445540885,0.0725155245535423
"6","ForestAge",274.766418457031,0.144242806913033,0.0572384812619517
"7","Human_Disturbance",207.620346069336,0.108993455814105,0.0432508213879421
"8","cnRatio",90.3478240966797,0.0474294632487194,0.0188209762519601
"9","Fire_Frequency",0.616505980491638,0.000323644183318174,0.000128428598408834
