"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",6101.32470703125,1,0.358750952525138
"2","CHELSA_Annual_Mean_Temperature",4485.7431640625,0.735208070288911,0.263756595520316
"3","SoilMoisture",1563.18640136719,0.256204427141167,0.0919135822780509
"4","Human_Disturbance",1557.55395507812,0.255281275766749,0.0915824008431538
"5","cnRatio",1193.60375976562,0.195630263439364,0.0701825433516157
"6","ForestAge",818.44384765625,0.134141991609308,0.0481235672634584
"7","Lai",742.889831542969,0.121758776530423,0.0436810770585848
"8","DimtrMn",343.944305419922,0.0563720703183615,0.0202235339225263
"9","Richnss",196.407043457031,0.0321908852401658,0.0115485107425369
"10","Fire_Frequency",4.03471231460571,0.000661284640359503,0.000237236494619215
