"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",6733.16455078125,1,0.37871452131584
"2","CHELSA_Annual_Mean_Temperature",4728.681640625,0.702297055858575,0.265970093331004
"3","SoilMoisture",1597.91040039062,0.237319374617871,0.0898762933573816
"4","Human_Disturbance",1524.83666992188,0.22646656834563,0.0857661780250563
"5","cnRatio",1116.07165527344,0.165757371122608,0.0627747234592707
"6","Lai",754.692749023438,0.112085891163297,0.0424485546181674
"7","ForestAge",736.390625,0.109367685795612,0.0414191307735066
"8","DimtrMn",385.704406738281,0.057284268612376,0.021694384366464
"9","Richnss",197.39762878418,0.0293172144086803,0.0111028548210972
"10","Fire_Frequency",4.14723443984985,0.000615941346534988,0.000233265932211632
