"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",6181.552734375,1,0.362212105705752
"2","CHELSA_Annual_Mean_Temperature",4595.27685546875,0.743385529968041,0.26926323816091
"3","Human_Disturbance",1651.87817382812,0.267227061680182,0.0967928767127395
"4","SoilMoisture",1519.91381835938,0.245878969843173,0.0890603394156568
"5","cnRatio",1100.97570800781,0.178106659494369,0.0645123881756726
"6","ForestAge",747.287902832031,0.120889998830947,0.0437878210353232
"7","Lai",723.601257324219,0.117058171048246,0.0423998866254491
"8","DimtrMn",327.403991699219,0.052964684726955,0.0191844499829917
"9","Richnss",215.393615722656,0.0348445811235863,0.0126211291012091
"10","Fire_Frequency",2.82896566390991,0.000457646449924841,0.000165765084296039
