"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",1972.80163574219,1,0.406036926045602
"2","Richnss",796.191589355469,0.403584209851861,0.163870091968793
"3","CHELSA_Annual_Mean_Temperature",614.841003417969,0.311658806581767,0.126544983799502
"4","Lai",489.2216796875,0.247983208663272,0.10069033975656
"5","SoilMoisture",358.746124267578,0.181846019269248,0.0738361986777148
"6","ForestAge",324.028869628906,0.164248074291059,0.0666907831940514
"7","Human_Disturbance",212.027709960938,0.107475432967781,0.0436389944276578
"8","cnRatio",90.0059814453125,0.0456234320849249,0.0185247981194132
"9","Fire_Frequency",0.810835242271423,0.000411006979911784,0.000166884010706667
