"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",2040.32348632812,1,0.417243726563552
"2","Richnss",823.202514648438,0.403466666028492,0.1683439352779
"3","CHELSA_Annual_Mean_Temperature",641.980529785156,0.314646444099165,0.131284254885906
"4","Lai",439.688781738281,0.215499544402917,0.0899158329794206
"5","SoilMoisture",356.194122314453,0.174577278897808,0.0728412744206461
"6","ForestAge",302.883331298828,0.148448681460759,0.0619392810561326
"7","Human_Disturbance",209.790054321289,0.102821957266609,0.0429018166224783
"8","cnRatio",75.1761627197266,0.0368452175468595,0.0153734358752964
"9","Fire_Frequency",0.765003561973572,0.000374942290817969,0.000156442318667165
