"","variable","relative_importance","scaled_importance","percentage"
"1","angsprR",2097.18505859375,1,0.41629787736327
"2","Richnss",828.368225097656,0.39499052394218,0.164433716695735
"3","CHELSA_Annual_Mean_Temperature",660.343383789062,0.31487129906974,0.131080253445348
"4","Lai",460.112854003906,0.219395447301361,0.0913338590147217
"5","SoilMoisture",420.154113769531,0.200341935513913,0.0834019225012912
"6","ForestAge",253.215591430664,0.120740699726545,0.0502640970075166
"7","Human_Disturbance",208.64128112793,0.0994863473173094,0.041415955214821
"8","cnRatio",108.694786071777,0.0518288958937471,0.0215762593466488
"9","Fire_Frequency",0.987689077854156,0.000470959429072246,0.000196059410646993
