,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.4893327042212938,0.028365908727544173,GridSeach_Model_21_10_90,250,21,10,0.632,90,Classifier.smileRandomForest
