,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5071702642766132,0.034127556519098004,GridSeach_Model_18_8_100,250,18,8,0.632,100,Classifier.smileRandomForest
