,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,1,0,GridSeach_Model_9_6_100,250,9,6,0.632,100,Classifier.smileRandomForest
