,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5186589588786231,0.035311450127973654,GridSeach_Model_12_12_100,250,12,12,0.632,100,Classifier.smileRandomForest
