,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5131892008547945,0.03127649801771035,GridSeach_Model_18_4_80,250,18,4,0.632,80,Classifier.smileRandomForest
