,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5617713218309566,0.019794762417806696,GridSeach_Model_18_6_80,250,18,6,0.632,80,Classifier.smileRandomForest
