,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5315513308645924,0.024858462992196698,GridSeach_Model_21_14_100,250,21,14,0.632,100,Classifier.smileRandomForest
