,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.47415979350147613,0.03923556653027424,GridSeach_Model_21_12_100,250,21,12,0.632,100,Classifier.smileRandomForest
