,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5091599440111415,0.040356367980052245,GridSeach_Model_15_6_100,250,15,6,0.632,100,Classifier.smileRandomForest
