,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,1,0,GridSeach_Model_21_20_40,250,21,20,0.632,40,Classifier.smileRandomForest
