,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5753046824370778,0.026461645265719667,GridSeach_Model_18_2_90,250,18,2,0.632,90,Classifier.smileRandomForest
