,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5245339150892315,0.03383863601457449,GridSeach_Model_21_2_100,250,21,2,0.632,100,Classifier.smileRandomForest
