,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.4810356692675395,0.03931860777763123,GridSeach_Model_21_6_80,250,21,6,0.632,80,Classifier.smileRandomForest
