,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5686340054397256,0.03555806258054064,GridSeach_Model_18_6_80,250,18,6,0.632,80,Classifier.smileRandomForest
