,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5625722442060359,0.030133624335591164,GridSeach_Model_15_12_90,250,15,12,0.632,90,Classifier.smileRandomForest
