,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5769624520094755,0.025854228611428165,GridSeach_Model_18_12_90,250,18,12,0.632,90,Classifier.smileRandomForest
