,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5174102261931074,0.044273056625263416,GridSeach_Model_18_6_90,250,18,6,0.632,90,Classifier.smileRandomForest
