,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.5215415851169332,0.02755764531758313,GridSeach_Model_18_14_100,250,18,14,0.632,100,Classifier.smileRandomForest
