"","LatRound","Type","mean","lowCI","highCI"
"70",-48.8,"Model_CWD",0.499901221724608,0.485387529988753,0.514414913460462
"71",-48.7,"Model_CWD",0.497520834207535,0.48104530364697,0.513996364768099
"72",-48.6,"Model_CWD",0.494832758167211,0.479354206847231,0.510311309487191
"73",-48.5,"Model_CWD",0.495076609854321,0.480398930367273,0.509754289341368
"74",-48.4,"Model_CWD",0.49739706182884,0.483756796743241,0.511037326914438
"75",-48.3,"Model_CWD",0.496939578598055,0.482343472192484,0.511535685003625
"76",-48.2,"Model_CWD",0.495059801633455,0.478540125739997,0.511579477526913
"77",-48.1,"Model_CWD",0.494935697307123,0.47808681683012,0.511784577784125
"78",-48,"Model_CWD",0.495057271045493,0.475358406631101,0.514756135459885
"79",-47.9,"Model_CWD",0.490631068370257,0.47327664641209,0.507985490328424
"80",-47.8,"Model_CWD",0.49454047586729,0.476336464455078,0.512744487279502
"81",-47.7,"Model_CWD",0.499770539628308,0.481271438736088,0.518269640520528
"82",-47.6,"Model_CWD",0.498513015236891,0.481170809080504,0.515855221393278
"83",-47.5,"Model_CWD",0.495842811623306,0.478471819180374,0.513213804066238
"84",-47.4,"Model_CWD",0.498982085277998,0.480292721148458,0.517671449407539
"85",-47.3,"Model_CWD",0.50818310074939,0.484066057366337,0.532300144132442
"86",-47.2,"Model_CWD",0.508321323189415,0.475925959863851,0.540716686514979
"87",-47.1,"Model_CWD",0.519902973075548,0.477925922878305,0.561880023272791
"88",-47,"Model_CWD",0.519778025029553,0.473700072983896,0.56585597707521
"89",-46.9,"Model_CWD",0.514663894294765,0.475111433060799,0.55421635552873
"90",-46.8,"Model_CWD",0.52106353328388,0.487261156128049,0.554865910439711
"91",-46.7,"Model_CWD",0.523357373269307,0.496202222188781,0.550512524349834
"92",-46.6,"Model_CWD",0.539017768939594,0.503518692182182,0.574516845697006
"93",-46.5,"Model_CWD",0.546488780994359,0.50682008156597,0.586157480422749
"94",-46.4,"Model_CWD",0.54159111552098,0.499461853378776,0.583720377663185
"95",-46.3,"Model_CWD",0.544429484909704,0.501098268689178,0.587760701130229
"96",-46.2,"Model_CWD",0.556122469461288,0.510939210717546,0.60130572820503
"97",-46.1,"Model_CWD",0.553273204743767,0.507245056736569,0.599301352750965
"98",-46,"Model_CWD",0.553516964016317,0.511269281212101,0.595764646820534
"99",-45.9,"Model_CWD",0.555221044568455,0.516990725878765,0.593451363258144
"100",-45.8,"Model_CWD",0.552367312177806,0.515709725770427,0.589024898585185
"101",-45.7,"Model_CWD",0.543269942835521,0.506336945916152,0.58020293975489
"102",-45.6,"Model_CWD",0.541344848316165,0.506316129882164,0.576373566750165
"103",-45.5,"Model_CWD",0.541048246782058,0.507241938497499,0.574854555066618
"104",-45.4,"Model_CWD",0.533490378796617,0.497320034880599,0.569660722712635
"105",-45.3,"Model_CWD",0.53051713897295,0.495979331508207,0.565054946437693
"106",-45.2,"Model_CWD",0.533153666689896,0.497578395109481,0.568728938270312
"107",-45.1,"Model_CWD",0.530775916152717,0.493016586090239,0.568535246215196
"108",-45,"Model_CWD",0.535569883482431,0.49674626192689,0.574393505037971
"109",-44.9,"Model_CWD",0.530726260463737,0.492635875717288,0.568816645210186
"110",-44.8,"Model_CWD",0.528243691161506,0.48800608399581,0.568481298327203
"111",-44.7,"Model_CWD",0.531535693197188,0.494805823561206,0.568265562833169
"112",-44.6,"Model_CWD",0.531070835414883,0.494867052955164,0.567274617874602
"113",-44.5,"Model_CWD",0.528857802589018,0.490160390133248,0.567555215044788
"114",-44.4,"Model_CWD",0.529734542965889,0.490379341441806,0.569089744489972
"115",-44.3,"Model_CWD",0.532809392383373,0.49534555908497,0.570273225681777
"116",-44.2,"Model_CWD",0.536761073243821,0.498750024083147,0.574772122404496
"117",-44.1,"Model_CWD",0.533898030456744,0.493565764776555,0.574230296136933
"118",-44,"Model_CWD",0.54103090852954,0.502147321538577,0.579914495520503
"119",-43.9,"Model_CWD",0.540019347207277,0.497408498188894,0.582630196225661
"120",-43.8,"Model_CWD",0.541860087041254,0.496429398892231,0.587290775190277
"121",-43.7,"Model_CWD",0.547942309436344,0.501480059804471,0.594404559068217
"122",-43.6,"Model_CWD",0.548702458710972,0.503299581147717,0.594105336274228
"123",-43.5,"Model_CWD",0.549433044593901,0.50618016850661,0.592685920681192
"124",-43.4,"Model_CWD",0.553784286732576,0.510965003831879,0.596603569633274
"125",-43.3,"Model_CWD",0.557290021744901,0.516133096799354,0.598446946690447
"126",-43.2,"Model_CWD",0.560064220164126,0.518572933967928,0.601555506360323
"127",-43.1,"Model_CWD",0.561691664179899,0.518361480707964,0.605021847651833
"128",-43,"Model_CWD",0.562905823537316,0.518375323397214,0.607436323677417
"129",-42.9,"Model_CWD",0.56123536653582,0.515363476395615,0.607107256676026
"130",-42.8,"Model_CWD",0.564057854157985,0.518973922319613,0.609141785996357
"131",-42.7,"Model_CWD",0.566426962280551,0.521305144476076,0.611548780085026
"132",-42.6,"Model_CWD",0.569703468430393,0.525508961943447,0.613897974917339
"133",-42.5,"Model_CWD",0.566954846457234,0.525851474021024,0.608058218893443
"134",-42.4,"Model_CWD",0.565992278138727,0.525168680716464,0.606815875560989
"135",-42.3,"Model_CWD",0.561425180652395,0.522099399356253,0.600750961948537
"136",-42.2,"Model_CWD",0.56086966214675,0.522604260584157,0.599135063709343
"137",-42.1,"Model_CWD",0.557511502240027,0.517487288117666,0.597535716362387
"138",-42,"Model_CWD",0.556323932052556,0.514955965985802,0.59769189811931
"139",-41.9,"Model_CWD",0.560435305281679,0.515964884358357,0.604905726205001
"140",-41.8,"Model_CWD",0.567980638346529,0.523146094901321,0.612815181791738
"141",-41.7,"Model_CWD",0.572018571430912,0.529174952122922,0.614862190738902
"142",-41.6,"Model_CWD",0.574897570159151,0.530988884216082,0.61880625610222
"143",-41.5,"Model_CWD",0.576749438001033,0.534040366686384,0.619458509315681
"144",-41.4,"Model_CWD",0.579993606756634,0.538501717412995,0.621485496100273
"145",-41.3,"Model_CWD",0.581974578957633,0.542179673822713,0.621769484092552
"146",-41.2,"Model_CWD",0.583750540202562,0.544027023718069,0.623474056687054
"147",-41.1,"Model_CWD",0.585454902249768,0.54803814453506,0.622871659964476
"148",-41,"Model_CWD",0.576771483838874,0.534797383110029,0.618745584567719
"149",-40.9,"Model_CWD",0.573857357529195,0.532373968406249,0.615340746652142
"150",-40.8,"Model_CWD",0.564808630887099,0.519639232212235,0.609978029561962
"151",-40.7,"Model_CWD",0.564084936930131,0.519029509807962,0.6091403640523
"152",-40.6,"Model_CWD",0.565865124041899,0.520263440316096,0.611466807767702
"153",-40.5,"Model_CWD",0.560764497604382,0.513570782420109,0.607958212788655
"154",-40.4,"Model_CWD",0.565402906374692,0.518682598476446,0.612123214272938
"155",-40.3,"Model_CWD",0.563226753889128,0.518990506332675,0.607463001445582
"156",-40.2,"Model_CWD",0.565451503970187,0.520824825810513,0.61007818212986
"157",-40.1,"Model_CWD",0.569160189753745,0.525197781854462,0.613122597653028
"158",-40,"Model_CWD",0.56935900603421,0.524461257619792,0.614256754448629
"159",-39.9,"Model_CWD",0.570382869944497,0.524538779213258,0.616226960675737
"160",-39.8,"Model_CWD",0.5784604748381,0.535144093017545,0.621776856658656
"161",-39.7,"Model_CWD",0.576741813438239,0.532183701221734,0.621299925654743
"162",-39.6,"Model_CWD",0.574012988220394,0.529574223665762,0.618451752775026
"163",-39.5,"Model_CWD",0.575996854095703,0.531479155690718,0.620514552500689
"164",-39.4,"Model_CWD",0.575474354112384,0.533919536765655,0.617029171459113
"165",-39.3,"Model_CWD",0.571426967784015,0.527631705531777,0.615222230036254
"166",-39.2,"Model_CWD",0.568771225807125,0.525637765266807,0.611904686347444
"167",-39.1,"Model_CWD",0.571807674162507,0.530248664121516,0.613366684203499
"168",-39,"Model_CWD",0.575101463964526,0.532895662015138,0.617307265913915
"169",-38.9,"Model_CWD",0.580351303230292,0.540873783883074,0.61982882257751
"170",-38.8,"Model_CWD",0.58180373713595,0.540963271364999,0.622644202906901
"171",-38.7,"Model_CWD",0.582198626577982,0.54193132746561,0.622465925690354
"172",-38.6,"Model_CWD",0.587112925529545,0.550019620996113,0.624206230062976
"173",-38.5,"Model_CWD",0.589377765597544,0.552088189827957,0.62666734136713
"174",-38.4,"Model_CWD",0.592084655783711,0.556806170515754,0.627363141051668
"175",-38.3,"Model_CWD",0.594346077484529,0.558444862834609,0.630247292134449
"176",-38.2,"Model_CWD",0.593645079721609,0.558031714689726,0.629258444753492
"177",-38.1,"Model_CWD",0.594279869547653,0.559319858930674,0.629239880164631
"178",-38,"Model_CWD",0.59541591771868,0.561188600686247,0.629643234751114
"179",-37.9,"Model_CWD",0.596664141051507,0.563351768679507,0.629976513423507
"180",-37.8,"Model_CWD",0.597116574902554,0.561980977839012,0.632252171966096
"181",-37.7,"Model_CWD",0.599692680762718,0.565305497830953,0.634079863694482
"182",-37.6,"Model_CWD",0.600479305233106,0.56688977099454,0.634068839471672
"183",-37.5,"Model_CWD",0.598518587272603,0.565124273466213,0.631912901078993
"184",-37.4,"Model_CWD",0.597888375448714,0.564156620817682,0.631620130079746
"185",-37.3,"Model_CWD",0.599396151325117,0.566505637775057,0.632286664875177
"186",-37.2,"Model_CWD",0.598160839886251,0.562903868217694,0.633417811554809
"187",-37.1,"Model_CWD",0.598682898019935,0.564177974177238,0.633187821862633
"188",-37,"Model_CWD",0.597876117654115,0.563759082983614,0.631993152324616
"189",-36.9,"Model_CWD",0.597287634848153,0.562873780604482,0.631701489091824
"190",-36.8,"Model_CWD",0.597947715400634,0.563964386592586,0.631931044208681
"191",-36.7,"Model_CWD",0.601268795542163,0.567954884440429,0.634582706643897
"192",-36.6,"Model_CWD",0.604551676047122,0.571001872784086,0.638101479310157
"193",-36.5,"Model_CWD",0.606202100802889,0.570146702544595,0.642257499061183
"194",-36.4,"Model_CWD",0.607951542190035,0.571272696981226,0.644630387398843
"195",-36.3,"Model_CWD",0.610729030258255,0.574412376330653,0.647045684185857
"196",-36.2,"Model_CWD",0.612630961704965,0.575077842109587,0.650184081300342
"197",-36.1,"Model_CWD",0.613321227956457,0.576110548743147,0.650531907169767
"198",-36,"Model_CWD",0.615216098251959,0.578863442462605,0.651568754041312
"199",-35.9,"Model_CWD",0.616561447342924,0.581098285028357,0.652024609657491
"200",-35.8,"Model_CWD",0.618640975829401,0.584239288753827,0.653042662904975
"201",-35.7,"Model_CWD",0.616098982584626,0.582895168378243,0.649302796791009
"202",-35.6,"Model_CWD",0.615965758683246,0.58252898413278,0.649402533233713
"203",-35.5,"Model_CWD",0.618329989480242,0.585635299540877,0.651024679419606
"204",-35.4,"Model_CWD",0.618420587193784,0.585546043460231,0.651295130927336
"205",-35.3,"Model_CWD",0.61983553393925,0.588038631792586,0.651632436085914
"206",-35.2,"Model_CWD",0.619865522329624,0.58847323688271,0.651257807776538
"207",-35.1,"Model_CWD",0.621593304017514,0.590224558822825,0.652962049212204
"208",-35,"Model_CWD",0.625654476421456,0.595021219895421,0.656287732947492
"209",-34.9,"Model_CWD",0.628621588195104,0.598761077830256,0.658482098559952
"210",-34.8,"Model_CWD",0.62732607180983,0.597899363416587,0.656752780203074
"211",-34.7,"Model_CWD",0.628263665731683,0.598297395125777,0.65822993633759
"212",-34.6,"Model_CWD",0.629538424452892,0.599406854167159,0.659669994738625
"213",-34.5,"Model_CWD",0.628869059792336,0.599304669868583,0.658433449716089
"214",-34.4,"Model_CWD",0.627375991422297,0.596700455449012,0.658051527395583
"215",-34.3,"Model_CWD",0.629694367872597,0.599905638548116,0.659483097197078
"216",-34.2,"Model_CWD",0.630427928954802,0.601037721038103,0.659818136871501
"217",-34.1,"Model_CWD",0.631221317238804,0.60135507981377,0.661087554663837
"218",-34,"Model_CWD",0.632534477808384,0.600869679454452,0.664199276162316
"219",-33.9,"Model_CWD",0.633670849161457,0.600805969979811,0.666535728343104
"220",-33.8,"Model_CWD",0.634831004011559,0.602038706261016,0.667623301762101
"221",-33.7,"Model_CWD",0.634815163799777,0.601701310380146,0.667929017219407
"222",-33.6,"Model_CWD",0.634391127829205,0.601718549428449,0.667063706229961
"223",-33.5,"Model_CWD",0.634831888063094,0.601531776042495,0.668132000083694
"224",-33.4,"Model_CWD",0.633546967173795,0.600401204778108,0.666692729569482
"225",-33.3,"Model_CWD",0.633131176899427,0.599769708422919,0.666492645375935
"226",-33.2,"Model_CWD",0.634287678641907,0.600768221560492,0.667807135723323
"227",-33.1,"Model_CWD",0.6361293138095,0.603103161706729,0.669155465912271
"228",-33,"Model_CWD",0.634415325035538,0.600586352947264,0.668244297123812
"229",-32.9,"Model_CWD",0.636329170930659,0.60426557763763,0.668392764223689
"230",-32.8,"Model_CWD",0.637022341999486,0.605533918317646,0.668510765681327
"231",-32.7,"Model_CWD",0.636108269089425,0.604943025893951,0.667273512284898
"232",-32.6,"Model_CWD",0.634664901440826,0.602718111097967,0.666611691783685
"233",-32.5,"Model_CWD",0.634284410548808,0.602984134623698,0.665584686473918
"234",-32.4,"Model_CWD",0.633263471264462,0.6011897575865,0.665337184942423
"235",-32.3,"Model_CWD",0.633732867755354,0.601802423274746,0.665663312235962
"236",-32.2,"Model_CWD",0.632838332157312,0.600717715314389,0.664958949000235
"237",-32.1,"Model_CWD",0.631794345974979,0.599456220214288,0.66413247173567
"238",-32,"Model_CWD",0.632029058913354,0.600083016203199,0.663975101623509
"239",-31.9,"Model_CWD",0.63059116785154,0.598236243035801,0.662946092667279
"240",-31.8,"Model_CWD",0.629489952364747,0.597625033053766,0.661354871675729
"241",-31.7,"Model_CWD",0.629072680639674,0.5964433212212,0.661702040058148
"242",-31.6,"Model_CWD",0.628938015136954,0.596412368471103,0.661463661802805
"243",-31.5,"Model_CWD",0.627760129951672,0.59610890302636,0.659411356876983
"244",-31.4,"Model_CWD",0.627709937842485,0.596190725573103,0.659229150111867
"245",-31.3,"Model_CWD",0.626645518564191,0.594967854769726,0.658323182358657
"246",-31.2,"Model_CWD",0.625020778043175,0.593055395322265,0.656986160764085
"247",-31.1,"Model_CWD",0.624515289844616,0.591958398733276,0.657072180955955
"248",-31,"Model_CWD",0.624922499484751,0.591495644037386,0.658349354932115
"249",-30.9,"Model_CWD",0.626040265818391,0.592777595855425,0.659302935781356
"250",-30.8,"Model_CWD",0.626081164973058,0.592354189960715,0.659808139985401
"251",-30.7,"Model_CWD",0.624918101428785,0.589615189317841,0.660221013539729
"252",-30.6,"Model_CWD",0.625048745419948,0.590301324799697,0.659796166040198
"253",-30.5,"Model_CWD",0.62500750437862,0.590919014884124,0.659095993873115
"254",-30.4,"Model_CWD",0.624958576159865,0.590679457952807,0.659237694366924
"255",-30.3,"Model_CWD",0.62331476865981,0.589261544656169,0.657367992663451
"256",-30.2,"Model_CWD",0.622877992912027,0.588005661663737,0.657750324160317
"257",-30.1,"Model_CWD",0.621059244880552,0.585046128318558,0.657072361442545
"258",-30,"Model_CWD",0.620116903005955,0.582325508365636,0.657908297646273
"259",-29.9,"Model_CWD",0.619705596144332,0.579357910480045,0.660053281808618
"260",-29.8,"Model_CWD",0.619821581736352,0.578349041490191,0.661294121982513
"261",-29.7,"Model_CWD",0.619312165808178,0.577144545722682,0.661479785893674
"262",-29.6,"Model_CWD",0.620057946029448,0.579112808642861,0.661003083416035
"263",-29.5,"Model_CWD",0.618520570832628,0.577074004011527,0.659967137653728
"264",-29.4,"Model_CWD",0.61861026450847,0.576895863278155,0.660324665738786
"265",-29.3,"Model_CWD",0.619189235273728,0.578676130796699,0.659702339750757
"266",-29.2,"Model_CWD",0.618423492318351,0.576758607738779,0.660088376897923
"267",-29.1,"Model_CWD",0.617350472059606,0.575576917250639,0.659124026868574
"268",-29,"Model_CWD",0.617917761736401,0.575603028992194,0.660232494480608
"269",-28.9,"Model_CWD",0.618633895160598,0.576983028919384,0.660284761401813
"270",-28.8,"Model_CWD",0.620071510594399,0.579288891123915,0.660854130064884
"271",-28.7,"Model_CWD",0.61973724386021,0.579086372908836,0.660388114811583
"272",-28.6,"Model_CWD",0.618970062720361,0.579391326668004,0.658548798772717
"273",-28.5,"Model_CWD",0.619245573918688,0.579927676061897,0.658563471775478
"274",-28.4,"Model_CWD",0.619769348127107,0.580303414074789,0.659235282179424
"275",-28.3,"Model_CWD",0.61794638054169,0.579215550348672,0.656677210734709
"276",-28.2,"Model_CWD",0.617459828140381,0.579327941753625,0.655591714527137
"277",-28.1,"Model_CWD",0.617676688525306,0.579585490839962,0.65576788621065
"278",-28,"Model_CWD",0.618352932688838,0.579897327104344,0.656808538273332
"279",-27.9,"Model_CWD",0.618406663030823,0.580359987682069,0.656453338379577
"280",-27.8,"Model_CWD",0.617790223091479,0.57969599998358,0.655884446199378
"281",-27.7,"Model_CWD",0.61825538502405,0.58051021390404,0.656000556144061
"282",-27.6,"Model_CWD",0.618021914723233,0.580527804987337,0.655516024459129
"283",-27.5,"Model_CWD",0.619751222786872,0.582531014691956,0.656971430881788
"284",-27.4,"Model_CWD",0.618828242645242,0.580688749730251,0.656967735560233
"285",-27.3,"Model_CWD",0.619381923657964,0.5818065487072,0.656957298608727
"286",-27.2,"Model_CWD",0.620052252333689,0.582929923309368,0.65717458135801
"287",-27.1,"Model_CWD",0.620851530897837,0.583878100299934,0.657824961495741
"288",-27,"Model_CWD",0.621197147547032,0.583841841968551,0.658552453125513
"289",-26.9,"Model_CWD",0.621186612110394,0.584516722386298,0.65785650183449
"290",-26.8,"Model_CWD",0.620530567780557,0.583261581260474,0.657799554300639
"291",-26.7,"Model_CWD",0.621027967580604,0.583964376709374,0.658091558451834
"292",-26.6,"Model_CWD",0.620543269084711,0.582890869613686,0.658195668555735
"293",-26.5,"Model_CWD",0.621473349084125,0.584510328588162,0.658436369580089
"294",-26.4,"Model_CWD",0.621261200917664,0.584666192126565,0.657856209708764
"295",-26.3,"Model_CWD",0.621805269036703,0.585509375541982,0.658101162531423
"296",-26.2,"Model_CWD",0.623256693233184,0.586656618102809,0.65985676836356
"297",-26.1,"Model_CWD",0.622600940991473,0.586065419813616,0.659136462169331
"298",-26,"Model_CWD",0.624077152529096,0.587650339718254,0.660503965339938
"299",-25.9,"Model_CWD",0.624320692610265,0.587345734733693,0.661295650486837
"300",-25.8,"Model_CWD",0.625318690672297,0.588732948151384,0.66190443319321
"301",-25.7,"Model_CWD",0.62678157641701,0.590631313603145,0.662931839230875
"302",-25.6,"Model_CWD",0.627659282477301,0.591832238149988,0.663486326804613
"303",-25.5,"Model_CWD",0.62978688109174,0.594459867459621,0.66511389472386
"304",-25.4,"Model_CWD",0.629363266693825,0.593408494126732,0.665318039260919
"305",-25.3,"Model_CWD",0.630164202444419,0.594360900381332,0.665967504507506
"306",-25.2,"Model_CWD",0.628850678617064,0.593564038069144,0.664137319164984
"307",-25.1,"Model_CWD",0.628658557180404,0.593845561721223,0.663471552639585
"308",-25,"Model_CWD",0.628655844000271,0.594794912674545,0.662516775325997
"309",-24.9,"Model_CWD",0.629498375229944,0.595707636432501,0.663289114027387
"310",-24.8,"Model_CWD",0.628635336310533,0.595607788586612,0.661662884034453
"311",-24.7,"Model_CWD",0.6287646335174,0.595968164798602,0.661561102236197
"312",-24.6,"Model_CWD",0.627743157987481,0.594649299869711,0.66083701610525
"313",-24.5,"Model_CWD",0.628716994573545,0.595574455217147,0.661859533929943
"314",-24.4,"Model_CWD",0.629611155959802,0.597102099196414,0.662120212723189
"315",-24.3,"Model_CWD",0.630324572378227,0.597962685432754,0.6626864593237
"316",-24.2,"Model_CWD",0.631003783660743,0.599192113104086,0.662815454217399
"317",-24.1,"Model_CWD",0.630608432738563,0.599815937128463,0.661400928348663
"318",-24,"Model_CWD",0.629828070811576,0.599030471865069,0.660625669758083
"319",-23.9,"Model_CWD",0.629111001880388,0.598199392980909,0.660022610779868
"320",-23.8,"Model_CWD",0.629603540385818,0.598358248414109,0.660848832357528
"321",-23.7,"Model_CWD",0.629092613196391,0.597937577349927,0.660247649042854
"322",-23.6,"Model_CWD",0.628417151334435,0.597712064831956,0.659122237836914
"323",-23.5,"Model_CWD",0.628649138678327,0.597586694131221,0.659711583225433
"324",-23.4,"Model_CWD",0.629094800533051,0.597585435724203,0.660604165341898
"325",-23.3,"Model_CWD",0.6290776725829,0.597697513758083,0.660457831407717
"326",-23.2,"Model_CWD",0.628019705703435,0.596414692924881,0.65962471848199
"327",-23.1,"Model_CWD",0.627315134314191,0.595266318508734,0.659363950119648
"328",-23,"Model_CWD",0.627498812454481,0.595286060453366,0.659711564455597
"329",-22.9,"Model_CWD",0.627736520125682,0.595180806438067,0.660292233813296
"330",-22.8,"Model_CWD",0.626754693075209,0.594331114467933,0.659178271682485
"331",-22.7,"Model_CWD",0.62618947638079,0.593220442614038,0.659158510147543
"332",-22.6,"Model_CWD",0.625590742862112,0.593656090733478,0.657525394990746
"333",-22.5,"Model_CWD",0.625273770997287,0.593163278392214,0.657384263602359
"334",-22.4,"Model_CWD",0.62541925215357,0.593032997003516,0.657805507303624
"335",-22.3,"Model_CWD",0.623894382138147,0.59127265072494,0.656516113551355
"336",-22.2,"Model_CWD",0.623295562583916,0.591069522498197,0.655521602669636
"337",-22.1,"Model_CWD",0.62329131267991,0.591524785438314,0.655057839921507
"338",-22,"Model_CWD",0.623505726472808,0.591883193401017,0.655128259544599
"339",-21.9,"Model_CWD",0.622572529043465,0.59160611762669,0.653538940460241
"340",-21.8,"Model_CWD",0.622659198188575,0.592309718186386,0.653008678190763
"341",-21.7,"Model_CWD",0.621471558732273,0.590859249304351,0.652083868160196
"342",-21.6,"Model_CWD",0.621926619330122,0.592099066029907,0.651754172630337
"343",-21.5,"Model_CWD",0.621982620654983,0.592050824096452,0.651914417213513
"344",-21.4,"Model_CWD",0.621780905536815,0.591806205312123,0.651755605761506
"345",-21.3,"Model_CWD",0.621488033320406,0.591299881970412,0.6516761846704
"346",-21.2,"Model_CWD",0.621790181201444,0.591229523614198,0.65235083878869
"347",-21.1,"Model_CWD",0.620886662411216,0.590480781591098,0.651292543231333
"348",-21,"Model_CWD",0.621032574079271,0.590267622109238,0.651797526049304
"349",-20.9,"Model_CWD",0.621219687354715,0.590866001268173,0.651573373441257
"350",-20.8,"Model_CWD",0.621085085577278,0.590494423678673,0.651675747475884
