target,A1CF,ABCA12,ABCB1,ABCC2,ABCG2,ACOX1,ACPP,ACSF2,ACSL4,ADAMTS1,ADAMTS9,ADGRE2,ADGRF1,ADGRF5,ADGRG6,ADGRL2,ADGRL4,ADH1C,ADH6,ADIRF,AGMO,AKR1B10,ALDOC,ALPI,ALPL,ANGPTL2,ANKRD22,ANPEP,ANXA1,ANXA5,APOA1,APOBEC3B,APOC3,APOL1,AQP11,AQP7P1,AQP8,AQP9,AREG,ARHGAP29,ARNTL2,ASPA,ASPHD2,B4GALNT2,BACE2,BEST4,BGN,BIRC3,BMP3,BRINP3,BTNL3,BTNL8,C10orf99,C14orf99,C1R,C1S,C2,C3,C4A,C4B,C4BPA,C4BPB,C4B_2,CALCRL,CAPN13,CARD6,CASP5,CATSPERB,CCL18,CCL2,CCL20,CCL4,CCL4L1,CCL4L2,CD274,CD34,CD55,CD93,CDC14A,CDC25B,CDH11,CDH3,CDH5,CDHR1,CDKN2B,CEACAM6,CEMIP,CFB,CFH,CFI,CHAD,CHI3L1,CHN2,CHP2,CLDN1,CLDN8,CNGA1,CNKSR3,CNTFR,CNTN4,COL12A1,COL15A1,COL1A1,COL1A2,COL3A1,COL4A1,COL6A3,CPO,CREB3L3,CSF3R,CTSK,CUBN,CXCL1,CXCL10,CXCL11,CXCL2,CXCL5,CXCL8,CXCL9,CXCR1,CXCR2,CYP2B6,CYP2B7P,CYP2J2,CYP2S1,CYP3A4,CYP4F12,CYP4F2,CYR61,CYYR1,DAPP1,DHRS11,DMBT1,DPEP1,DPP4,DRAM1,DUOX2,DUOXA2,DYSF,EDNRA,EFNA1,EGR1,ENG,ENPP1,ENPP3,ENTPD1,ENTPD5,EPHX2,ETFDH,F2RL2,FABP2,FADS1,FADS2,FAM151A,FAM47E-STBD1,FAP,FBN1,FBXO16,FCER1G,FCGR1A,FCGR1B,FCGR1CP,FCGR2A,FCGR2B,FCGR2C,FCGR3A,FCGR3B,FCRL5,FFAR2,FFAR4,FLT1,FLVCR1,FMO1,FMO4,FMO5,FN1,FOLH1,FOLH1B,FOS,FPR1,FPR2,FRMD1,FSTL1,G6PC,GABRA2,GBA3,GBP4,GBP5,GCNT4,GDPD2,GJA1,GNA15,GPX8,GREM1,GSTA1,GSTA2,GUCA2A,GUCA2B,HCAR2,HCAR3,HEG1,HEPACAM2,HGF,HIF1A,HK2,HLA-DPA1,HLA-DPB1,HLA-DQB2,HMGCS2,HNF1A-AS1,HNF4G,HOXA6,HRASLS2,HSD17B2,HSD3B1,HSD3B2,HSD3BP4,ICAM1,IDO1,IER3,IFI16,IFITM1,IFITM2,IFITM3,IGFBP5,IGFBP7,IGH,IGHA1,IGHA2,IGHD,IGHG1,IGHG2,IGHM,IGHV3-23,IGHV3-30,IGHV3-41,IGHV3-48,IGHV3-69-1,IGHV3-75,IGHV3OR16-7,IGHV4-31,IGK,IGKC,IGKV3-20,IGLJ3,IGSF6,IL13RA2,IL1A,IL1B,IL1R1,IL1RN,IL33,IL6,IL7R,INHBA,INPP5J,IRAK3,ITGA5,ITGAX,KCND3,KCNJ15,KDR,KYNU,LAMA4,LAMC1,LAMP3,LAX1,LCN2,LEAP2,LGALS2,LOC100509620,LOC101060256,LOC102723407,LOC102724507,LOXL2,LPCAT1,LRRC19,LUM,LY96,LYZ,MAOA,MAOB,MATN2,MCAM,MCTP1,ME1,MEP1A,MEP1B,METTL7B,MGC32805,MGP,MIER3,MIR194-1,MIR21,MIR215,MMP1,MMP10,MMP12,MMP2,MMP3,MMP7,MMP9,MNDA,MOGAT2,MS4A10,MS4A8,MSN,MT1A,MT1F,MT1G,MT1H,MT1JP,MT1M,MT1X,MTHFD2,MUC1,MUC4,MUC5B,MXRA5,MYO1A,MYOF,MZB1,NAAA,NAALADL1,NAT8,NAT8B,NCF2,NFKBIZ,NID1,NMUR2,NNMT,NOS2,NR1H4,NR4A2,NTS,NUCB2,OAS2,OLFM4,OSMR,OTC,OTOP2,PADI2,PAQR5,PARP8,PBLD,PCK1,PCSK1,PDK2,PDZD3,PDZK1,PDZK1IP1,PDZK1P1,PECAM1,PFKFB3,PFN2,PGC,PHLDA1,PHLPP2,PI15,PI3,PIGZ,PIK3R3,PIM2,PITPNC1,PLA2G12B,PLA2G7,PLAU,PLB1,PLEK,PLS3,POSTN,PPARGC1A,PRAP1,PRDM1,PRKG2,PRLR,PROK2,PRRX1,PTGR1,PTGS2,PTPN13,PTPRR,PXDN,RAB31,RAPGEFL1,RBPMS,REG1A,REG1B,REG4,RGS1,RGS5,RHOJ,RHOU,RIPK2,RMDN2,RNF152,RUNDC3B,S100A11,S100A12,S100A8,S100A9,S100P,SAA2,SAMD9L,SCFV,SCIN,SELE,SELL,SELP,SEMA5A,SERPINA3,SERPINB3,SERPINB4,SERPINB5,SERPINB7,SERPINB9,SERPINE1,SERPING1,SETD7,SGK2,SKAP2,SLAMF7,SLC10A2,SLC10A5,SLC13A1,SLC13A2,SLC16A9,SLC17A4,SLC19A3,SLC1A1,SLC22A5,SLC23A1,SLC23A3,SLC26A2,SLC26A3,SLC2A3,SLC30A10,SLC35G1,SLC36A1,SLC38A4,SLC39A5,SLC3A1,SLC51A,SLC51B,SLC52A3,SLC5A11,SLC5A12,SLC5A9,SLC6A14,SLC6A19,SLC6A4,SLC7A11,SLC7A5,SLC7A9,SLC9A2,SLC9A3,SLCO1B3,SLFN11,SLFN5,SLPI,SOCS3,SOD2,SPARC,SPARCL1,SPINK4,SPP1,SRGN,SRPX2,STAT1,STBD1,STC1,STEAP4,STRIP2,STX11,STXBP1,SUGCT,SULT2A1,SUSD2,TCN1,TDO2,TDP2,TFF1,TFPI2,TGFBI,TGM2,THY1,TIMP1,TINAG,TM4SF1,TM4SF18,TM6SF2,TMEM236,TMEM252,TMEM37,TMEM56,TMEM56-RWDD3,TMEM63C,TMIGD1,TNC,TNFAIP6,TNIP3,TREH,TREM1,TRHDE,TRIB2,TRIM22,TRIM29,TRPM6,TRPV3,TUBAL3,UBD,UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9,UGT2A3,USP2,VCAN,VIPR1,VNN1,VNN2,VSIG1,VSNL1,VWF,WARS,WNT5A,XPNPEP2,ZG16,ZG16B,ZNF511-PRAP1
1,7.899332489,7.148690226,7.597548055,6.107256672,7.448183874,9.594460496,7.495135527,7.544129613,7.698512437,7.739376839,7.942178264,7.268701611,8.691038587,7.247989209,9.282336933,8.124629827,7.965688742,9.814139042,7.086248011,7.697500851,4.81539991,8.184219773,7.093339864,7.724087878,7.379676084,8.821463274,7.721715547,11.74168289,11.68238385,10.31744146,6.531069307,7.078468781,6.485874502,9.93265469,6.870322008,6.540516635,10.29778152,6.640553317,7.968451033,6.464625515,7.458669816,4.914544718,7.244721093,7.804788035,10.36310034,7.526684412,10.49339971,9.305965702,7.068365163,5.013278709,8.507688317,8.507688317,10.02690938,13.95247821,9.973869175,10.21477711,7.909512529,11.24143668,9.02908397,9.02908397,9.498988189,7.912495592,9.02908397,7.33490038,5.896712478,6.532265667,10.48098688,6.610862078,7.459513668,9.32509419,8.830818267,6.681179743,6.681179743,6.681179743,6.221686678,8.599616534,11.35837876,8.548136703,7.44569487,8.458676323,9.521514419,9.598918021,8.784377845,6.480428939,8.486491719,12.43209722,7.685243698,10.70821699,8.075365383,7.812776034,6.784407102,9.84125893,7.797042435,7.673092399,8.825611288,4.495680857,4.761484074,6.587697298,6.912783465,5.506880658,9.56343161,8.575598795,11.27110891,10.86311378,10.96291586,8.739371688,10.22107315,5.029973641,6.574420987,6.575181904,9.624743815,5.485677384,10.79944389,7.71990369,7.341299602,8.136083218,7.069745248,8.403099686,6.766149544,6.215663336,5.263756609,8.25416491,6.656943826,7.538280833,9.916421008,5.488975841,7.257701325,6.16621734,7.09264231,8.115285801,7.367302628,9.062216801,11.36286659,7.358339588,9.01797667,8.025847379,12.71243632,11.32758622,6.89250122,7.857512937,7.362175937,9.408047341,9.599111046,7.907347859,7.792469905,8.766995697,8.765185519,6.988466439,7.687360945,7.453386947,7.5909535,7.477856692,8.491880613,6.204057945,6.454102207,6.270383308,8.585241315,5.898281235,6.813848992,5.686399324,5.686399324,5.686399324,7.058305416,9.416918622,9.416918622,7.877720832,7.877720832,7.841796871,6.06305533,8.817779317,7.415566937,6.54028498,4.484832849,6.620698287,8.031039513,9.292062219,5.156967832,5.156967832,9.177780078,5.867607165,5.007342827,6.36727263,10.04019238,4.65377259,5.141876693,6.297915126,7.818045653,7.140580325,5.612553016,6.786719107,7.081758102,8.469967175,6.484262502,11.0228197,6.262143174,5.439873865,8.867078575,9.054039529,6.511768697,5.666513228,8.68830026,8.496370338,6.740210214,10.89567817,10.7722748,11.61096467,11.13421729,9.466002255,10.56214447,7.686606745,8.290410822,8.160174418,8.062876862,8.413812162,5.984681731,4.984223212,6.323470986,8.506668716,7.977897051,9.318972747,8.481748814,10.38282044,8.979509279,8.9575047,9.930515017,10.61828759,12.55525672,13.95247821,13.01372494,13.24024951,13.95247821,13.67408093,13.95247821,13.95247821,13.67408093,12.55525672,13.95247821,13.95247821,13.67408093,13.95247821,13.95247821,13.95247821,13.51699614,13.95247821,13.95247821,7.833016009,5.719764704,6.084049422,7.690124825,9.016117961,8.523462891,6.372403195,5.546549732,8.719622571,6.621975943,6.668044105,8.024132577,9.07121307,7.820934344,7.417978027,5.635725426,8.153060262,7.539067676,8.974432358,8.941088185,7.621228023,8.278196898,12.38063769,5.888470791,6.898019433,6.540516635,7.693951193,13.01372494,6.540516635,8.674426991,9.159194601,7.926425945,10.74823759,6.561976837,11.90905476,8.808290696,7.178417151,7.23516654,8.560451441,7.136025154,9.618468962,10.49460855,6.871229677,8.296639416,4.968511238,8.645193787,9.049563754,5.207752245,9.743162388,5.177589859,8.558536792,5.824578121,8.886183759,10.3880579,8.023273819,11.16193254,8.365949399,5.274285723,8.277251922,5.340862146,7.928387981,10.18570452,8.175635738,9.573322087,10.13511446,7.108364928,6.314118797,7.064469118,8.206203419,8.421380829,11.85207978,10.50486298,9.431472992,9.999093539,9.046058535,10.49473707,9.500640961,9.005490576,6.722938826,5.454469369,6.156846276,6.850356451,9.340047706,8.841570778,9.825810595,8.51485585,10.97014821,6.009570493,6.974010583,4.837269317,8.397307483,8.385729456,13.29481788,9.586958182,5.002148526,7.580770818,8.735265129,6.922810035,8.111633343,8.059425994,7.712961963,7.097175862,7.898724078,7.55235061,5.148328239,11.20586229,5.148328239,10.66604636,8.498712523,6.962988204,5.891584963,8.526700528,8.391851258,5.986409581,11.10617281,7.929099901,8.366379716,9.858698826,8.572974599,5.752247001,7.31742752,8.329320338,6.128377809,7.377634589,8.350091554,11.2087056,7.413202568,8.506213862,9.204063171,4.605401634,6.369939143,7.759274511,7.087178738,7.267112279,7.31691249,7.314433885,7.141724551,8.463957724,9.620719427,8.826843655,8.97001634,7.251890339,5.12662886,10.62483672,5.878712718,9.677247357,8.180496814,8.914942737,7.663092347,5.833150004,7.559554007,5.905506549,10.5603326,6.00977498,7.608563687,7.685490853,9.628553227,8.494059879,9.965843633,13.95247821,7.21652637,6.269739367,7.932319207,7.612012883,8.800301159,11.6210811,9.620343903,8.125949112,8.91888798,8.445030385,8.700905319,7.389103503,9.468926642,8.804187557,8.267604392,13.01372494,8.313721312,5.527975899,7.081149058,4.438721178,6.277122633,6.390142054,7.855061597,5.963675233,8.784723397,7.848827496,6.666846378,6.585734496,9.869982721,12.38536939,8.024064754,6.294880825,7.078018352,7.820708754,5.061648888,8.487032718,7.373750121,6.910736683,8.222715614,7.840330569,5.646628471,5.309529228,6.720918372,10.62057267,6.390691812,5.578600384,7.826682115,8.042522235,6.365458882,8.515169606,10.38851386,8.131898398,7.935718009,8.738043385,10.46788834,8.141219532,9.376220531,11.54893747,9.836272981,10.82540671,8.060258558,9.155879478,7.6038373,10.31159076,6.454102207,6.221370581,6.651977397,6.72665525,7.372186491,8.567090114,5.630226902,4.452742584,6.926830561,9.539585413,7.451368219,8.964202917,11.24616882,5.005033054,10.13244419,10.57047233,8.97678549,11.38799639,6.448546495,10.64607941,7.273104792,7.912280038,8.097572452,4.835054333,9.389398038,8.155553259,8.155553259,5.406078076,6.532554972,10.16313062,6.085658364,8.224316606,5.906663652,6.254411187,5.899579948,8.432226346,8.458108059,7.878467641,7.064625682,5.961661647,6.007702797,7.777972924,8.052479164,8.052479164,8.052479164,8.052479164,8.052479164,8.052479164,8.052479164,8.052479164,8.052479164,5.399246627,7.901302136,9.427383952,8.636893296,10.49686779,5.712160565,7.952942845,7.319605424,8.514214527,10.07699822,7.269393389,6.512103505,9.376250874,10.02688339,8.506213862
1,9.252622415,5.397005938,7.749378751,5.469689508,7.260977662,9.850634867,8.080123164,8.463434569,9.369695981,7.597868879,7.710693155,8.659472474,6.521399516,7.754024222,8.358838163,7.980234517,7.989253726,11.41961061,7.53009171,7.158424784,5.716118617,9.690362405,7.391982591,7.623772003,9.302733739,9.307815466,9.154247955,11.48833063,10.4425215,10.36294656,6.414976014,8.785195614,6.001927154,8.68442675,6.880121295,6.208372798,10.04788758,9.466319596,8.017273307,6.407542408,7.484551022,4.68927544,7.516688916,9.794235977,10.06071704,8.518393469,10.82555559,8.603880075,8.472215474,6.675975763,9.164917205,9.164917205,12.00157278,14.00524538,10.15737839,10.37644219,8.411599946,10.13021751,7.679199477,7.679199477,7.48625282,5.860874517,7.679199477,7.783264948,6.407928221,5.801205198,10.57741603,6.456725891,11.56051885,11.2141513,8.11261147,8.03797552,8.03797552,8.03797552,7.477942145,8.785750478,10.35139287,9.022453664,8.046999564,8.068278721,8.88378144,6.409909591,8.866603555,7.577076334,9.14441397,12.19801092,9.494389665,10.68621101,9.163744868,7.377775959,7.316490639,9.051054234,8.247848001,9.227095303,7.652495226,5.660576352,4.819155348,6.972341267,8.164725589,5.504885406,9.637297598,9.115541246,11.14702632,10.48873944,10.64723838,9.200202974,9.6392696,4.814559486,6.409111464,8.622082326,10.07805306,5.219800281,10.56938108,11.04957339,8.467988937,7.285510026,9.155407186,10.23650754,10.15808681,8.118576612,7.24004915,7.719126825,6.316294101,8.214309485,8.942824813,4.009334878,7.707567458,6.177854121,7.76904079,7.731800043,7.626983073,10.92011866,12.46055463,7.83116399,8.814185797,9.083149144,11.8276474,9.84636182,7.875258052,8.9053545,7.83902036,9.324593152,10.13730811,8.717911496,8.738129069,9.177008099,9.81871284,7.984142445,8.340258559,6.17947467,9.217389035,7.875349932,9.33184444,6.518926719,7.04255463,7.468094372,8.620774679,6.349764185,8.974769568,8.386521545,8.386521545,8.386521545,9.046262579,10.49483459,10.49483459,9.747080059,9.747080059,7.349117057,7.470975441,9.508715296,7.576769417,7.153518943,5.096329108,7.323799703,8.371216572,10.02547079,4.771062027,4.771062027,8.629182834,8.21189468,7.282064685,6.954024628,10.20675445,4.956659129,5.344479999,7.184811494,8.996722246,9.548498925,6.073535242,7.161432239,7.338673553,8.424983419,6.480965931,8.908316475,5.685686429,5.096287763,11.37471463,10.18201814,8.130839338,8.66525621,8.265828194,9.243054392,6.888477016,11.18718486,10.90984237,12.04750288,11.812144,9.171447582,11.27831163,7.957309851,9.067196683,8.502513654,7.428072719,8.690313379,5.852340529,6.960666171,6.24667972,9.48679489,9.899968661,10.21600349,8.730814128,10.54922004,9.331086552,9.030811082,10.7273618,10.4160759,12.64949159,14.00524538,12.45010434,13.30420271,14.00524538,13.74405683,14.00524538,14.00524538,13.74405683,12.64949159,14.00524538,14.00524538,13.74405683,14.00524538,14.00524538,14.00524538,13.38667599,14.00524538,14.00524538,9.656237175,6.207046353,8.065526415,10.71394442,8.982416054,7.816110911,6.208027269,9.850695045,9.449260127,9.389377687,7.33360443,8.092167406,10.00918963,8.778313595,7.992178391,7.425080132,8.361352827,7.741528912,8.335941616,8.826930914,9.341175113,7.975207043,11.68313941,5.765031194,8.535532043,6.208372798,6.398920835,12.45010434,6.208372798,9.279000371,8.708309098,9.275426329,10.3207222,7.627382146,12.454787,9.578357257,6.183477888,7.828427356,8.627852006,7.666836411,8.285967834,10.90743075,7.453457033,9.285703184,4.812252038,7.977100395,9.874861404,5.362104485,9.303215664,5.774786054,12.44578882,7.262600715,10.35142172,11.41579901,12.07372302,7.45539395,10.06658639,7.524316568,9.214282653,5.336644527,8.574848836,10.34059719,8.945792085,11.92469826,12.47563263,10.01856611,7.815460501,10.35015699,9.809875655,8.859947515,11.49510807,10.41539827,10.58809892,9.207921703,10.01885132,9.967954091,8.843061995,10.00310541,7.679223213,5.703780777,6.515475352,8.659192724,9.441994694,8.631728599,4.936357843,8.743861825,9.663106249,6.052489114,7.570941985,4.919598783,8.923134313,8.130444248,13.30689443,8.816163755,5.459800928,9.237201644,10.36476747,8.575694806,7.888157675,8.935818344,8.4417592,7.123429487,8.714804978,7.41452305,5.000507088,10.12602649,5.000507088,10.53114524,9.533182966,8.081050371,5.7950793,8.718881919,9.044369103,9.36309178,10.37809531,8.983275202,8.178500584,9.520592905,8.564949906,5.980236348,9.625750083,10.15767876,6.40255893,8.945463037,7.720857226,9.006686302,8.727131273,7.828743733,9.518954324,4.784344494,6.985287969,8.477797292,9.122120221,7.487067567,9.545200995,6.694368303,7.633438399,9.78262915,10.58637745,9.63178443,8.055690047,11.12994249,9.192138823,9.826587181,6.271979582,8.634283731,8.301781543,9.338922816,8.290820966,6.75273313,8.39263305,6.312796421,10.24588821,9.026158174,10.77549113,9.545417604,9.004830978,6.709606683,10.13908587,14.00524538,8.260709105,9.684304104,9.078881619,8.476834071,9.192629793,7.565100102,3.819224944,4.43606388,6.48341763,4.232061342,9.639140846,8.881653489,10.24451642,8.703665467,8.99011851,12.45010434,9.128318334,5.616917506,8.036702014,4.340971726,6.888032224,5.950356903,8.472745617,6.418885891,8.696817082,9.383652882,7.087172262,6.920479071,11.47566479,12.9282094,9.186073575,8.353382966,7.769039478,8.929312866,5.861046381,10.03031235,7.109326461,7.472892466,9.913720688,7.861785308,5.793267024,5.09496457,5.424647628,8.531748865,7.128409906,5.420405784,7.489104628,8.410954362,5.90430873,9.796624675,10.95835712,3.7708409,8.210109316,9.04039826,10.19762706,9.335376042,10.65715738,11.61047339,9.294016856,10.88910434,7.418588051,10.14971007,7.80511072,10.98109435,7.04255463,7.84298213,8.655657478,6.116600805,9.196061163,8.241894874,6.35279739,4.280266701,7.138234765,6.838787004,8.51924907,10.056474,9.416960102,5.869708767,9.778163377,10.41528221,8.984477219,11.49288798,7.866909502,9.509936369,7.107050057,7.464794377,9.592575884,5.090781806,9.910552065,8.745600062,8.745600062,7.02885388,9.426099386,10.03831018,9.373402057,7.868425452,6.112202446,8.023502769,6.04315598,7.704498404,8.027679431,6.760728981,8.864190869,6.963145062,7.628178179,8.282076283,7.623000558,7.623000558,7.623000558,7.623000558,7.623000558,7.623000558,7.623000558,7.623000558,7.623000558,7.874690708,8.934403563,9.315299124,9.432236797,8.227087369,7.96148511,5.893684163,7.473397214,8.550861135,10.51622446,8.387492671,6.147314873,10.92250746,9.788932755,7.828743733
1,9.098091214,5.605515463,9.404782704,5.870630554,8.057680275,10.77990387,7.729769569,9.3332576,5.773466533,6.347010733,6.91248079,6.967325922,7.077737272,6.209055873,7.67019883,6.491740088,5.918003352,10.21433691,7.103744182,8.317608723,5.103405797,9.63726299,7.726552979,8.209934911,7.525491298,7.165666241,9.074721301,11.9268606,8.301687224,8.513292314,6.848016264,9.065447691,6.638943826,9.086935385,6.725664876,7.00211315,12.04670621,6.75065915,9.033314441,4.667417049,6.268820095,4.544069105,7.031741917,9.400714649,10.08665312,9.54778286,7.898953104,9.454285737,8.202632929,6.492081899,9.872583676,9.872583676,12.15565887,12.00310044,8.117996071,8.004040915,7.051272512,7.609597757,7.251603472,7.251603472,7.651173474,6.333883498,7.251603472,5.057152725,7.614076135,5.017172022,11.37468292,6.753183792,6.533019664,7.781516403,10.89550484,6.261980685,6.261980685,6.261980685,6.057126276,7.340627478,10.75143046,7.040466824,8.23261386,7.525906671,7.151101106,6.4685793,7.487467039,9.053896226,9.19930675,12.59812828,7.536324299,10.57345304,6.556926272,6.155140633,7.868267654,7.574050313,8.72492014,9.164649181,6.253403752,6.188318694,4.860742977,7.275144246,7.268575694,5.534460577,5.908442466,7.001192207,9.08524811,8.341610303,8.693918129,7.441128495,7.687796621,5.180847483,6.861916279,6.762903279,7.800360116,5.337364927,9.796516652,5.593612697,5.840062551,7.380247022,6.991814786,7.640104129,5.734444707,5.927708077,5.401862948,7.936032927,6.406742969,8.689988377,9.975868517,4.338201289,8.812957543,7.4544341,6.65741179,6.347349812,7.876810684,10.98055373,12.69713015,7.065390659,7.317113499,7.60179266,12.54638158,10.93006396,6.446426448,5.9822228,8.063344387,9.092157564,8.582980473,9.190362288,9.085355102,7.665594854,9.662920731,8.063846643,8.928252243,5.667779653,8.570936543,5.716297001,6.124866589,7.201090114,7.476469839,4.554710157,6.462324404,5.232443032,6.873318126,5.71154074,5.71154074,5.71154074,6.403934941,8.749544681,8.749544681,7.597714329,7.597714329,5.703772857,6.147228841,10.02325673,6.695489247,6.436646992,4.334284744,7.691303176,8.810987728,6.299771182,4.683769411,4.683769411,9.410965486,6.437820001,5.027491133,7.567690842,8.609620299,5.153201315,6.3528487,6.299800102,6.905711643,6.119411521,6.127187356,7.712290733,6.030905859,7.399963033,5.010594178,6.591364718,5.909903519,5.116357447,11.9319328,10.45757188,6.336999666,5.613298025,6.342919153,8.470115176,5.503082293,10.08654234,11.87722009,10.87125563,10.46793734,8.2490848,11.78055849,8.476039736,9.051323632,8.425345771,7.760286458,9.336520861,6.019985989,6.237483365,6.184322396,7.923735329,6.494749402,9.844664011,6.775336395,10.24456519,7.952292283,8.215443535,6.843319296,8.817819807,10.31482578,12.00310044,10.82836421,11.22941265,12.00310044,11.75344967,12.00310044,12.00310044,11.75344967,10.31482578,12.00310044,12.00310044,11.75344967,12.00310044,12.00310044,12.00310044,12.26702496,12.00310044,12.00310044,7.904292926,4.311278935,5.736392434,7.503004384,7.25778044,5.990120068,4.4283557,5.048293456,7.178061179,6.081023707,7.863878769,6.909959352,7.48354064,7.367692555,7.938366108,5.587245769,6.735095895,5.75466429,7.004637103,7.463665679,6.800999205,6.262205699,11.9294271,6.531914928,8.375233299,7.00211315,6.809046338,10.82836421,7.00211315,7.778983772,8.678365772,9.291695983,8.001652838,5.161369189,11.30954685,9.910824501,5.5919876,7.315450605,7.035918482,5.887719012,7.5972707,11.38655838,8.202580622,8.670468242,4.770649276,5.673016571,10.57042044,4.934704553,10.03240631,5.198836178,6.564091561,5.259145572,8.048723996,7.979182162,6.219633247,4.953053893,7.677879078,5.334904743,9.222097072,5.710503883,8.359017592,8.772996299,8.618269883,11.58941319,11.57142214,9.19883408,7.011344828,8.626122866,9.170248445,7.783084762,11.50856504,11.15742882,10.86192054,7.228550831,10.28007565,10.26065125,7.550586986,9.946643156,7.766021213,6.251653165,6.510346826,6.778545009,9.527942621,7.008800457,5.657554516,6.969503426,11.46482167,5.864775672,6.748699487,4.822402101,7.597741263,6.59880526,11.43954545,6.578393539,5.225176834,10.13533886,11.05006651,8.742951741,7.76133889,8.664879303,9.350513676,6.047913362,8.615380771,8.735084323,4.802873373,10.88156537,4.802873373,8.428447842,9.018103544,7.055418484,5.721930256,7.714480103,9.730810086,4.887089317,10.52810185,9.766815085,7.808640583,7.627785003,8.067954719,6.639252927,8.172438496,7.36600398,6.185889889,6.477430832,6.20389296,7.917073007,9.426542844,8.931704898,9.00123551,4.804235029,7.269451604,7.606305123,5.90204089,7.404540407,6.790693019,6.329208226,8.325979266,7.606444749,9.750829737,10.01912119,7.381651597,8.470125356,7.466194984,7.525408376,5.158055058,6.287278661,6.543513328,9.695215864,6.300833466,7.212739936,8.556361862,7.21513466,9.396800475,7.273930023,9.09031259,7.884324631,10.08531376,8.642924045,9.740361348,12.00310044,8.665695467,5.252481082,6.277196291,5.572134782,10.54515892,6.519631694,4.485605531,4.980329799,6.152350921,4.548677533,7.267215317,6.813613583,7.745972973,7.663941001,9.661447255,10.82836421,6.950773104,5.758038755,7.815774653,5.424044519,7.414220178,8.216657504,9.530078728,5.939193765,8.908629553,9.388628679,7.370584583,7.217802872,12.23781185,13.38842754,7.386915256,9.886147562,8.083658997,9.501359908,6.590939456,10.00338014,7.987628766,7.794673266,9.723971473,8.859154459,5.92637726,5.551855032,6.299774675,8.776888397,8.035174134,5.747163261,7.522053942,7.251556089,6.428810985,9.965258588,11.47132891,4.183861142,6.049362503,7.720208451,10.40209606,8.208650085,9.663000785,9.383191689,7.245791465,9.760515605,5.519071102,8.234875013,6.878407487,10.05897783,7.476469839,5.530419911,5.836956441,6.660412924,6.921808438,7.017644229,7.268877906,4.756439759,7.244605839,5.668809151,5.012980466,10.42566386,9.727269032,4.835156328,8.488397813,10.08668244,6.558943227,9.496043931,7.085764839,9.706110653,6.071846284,7.570622643,10.10608573,5.229879218,10.59732936,9.664038473,9.664038473,7.45474998,9.926669344,6.274805674,4.774880037,8.375483087,6.423139383,6.272505492,6.334507625,6.823302704,7.10542868,6.639450566,9.703971989,5.931372349,8.097481794,6.505222058,8.310205729,8.310205729,8.310205729,8.310205729,8.310205729,8.310205729,8.310205729,8.310205729,8.310205729,7.301349103,9.682765644,7.32298382,9.709149879,8.596465613,5.123696123,5.162421602,6.140746627,7.415384991,8.553723146,6.227192277,6.4730279,10.78547821,9.479831567,8.931704898
