gene,log2FC,AveExpr,t_mod,pval,FDR,direction,DEG
DVL2,0.01005560108383711,-2.9337178248474806e-16,0.11792778194663632,0.9062581427632244,0.9286536957574572,up,False
DVL3,0.9264159699666659,-4.862652800592864e-16,6.2255273079304345,3.364034398181926e-09,4.0484642989373995e-08,up,False
DXO,0.114691751622841,3.845465224958643e-17,1.1073205785212459,0.26965279346629156,0.3537814469594878,up,False
DYM,-0.11287123821541745,-3.0763721799669144e-16,-0.7106472349389314,0.4782350182783016,0.5651573388746389,down,False
DYNC1H1,0.5298005754888291,4.217607020922382e-17,4.54374520221126,1.0182798865408746e-05,5.3347013737945e-05,up,False
DYNC1I1,0.0574526734789295,-1.3397104654694627e-16,0.3160389465216096,0.7523440461307873,0.8066689768144616,up,False
DYNC1I2,-0.19683610674301588,7.38081228661417e-16,-1.8936021617382517,0.05990369459170422,0.09965331239132239,down,False
DYNC1LI1,-0.023248298604510192,-1.9599467920756953e-16,-0.17607962411904896,0.8604319960902516,0.894053102656067,down,False
DYNC1LI2,0.2371901517673133,-4.862652800592864e-16,2.902850979990798,0.004166716683387049,0.010179647913260826,up,False
DYNC2H1,-0.25373055922351173,-1.5878049961119558e-16,-1.5514684358433264,0.12256957696872868,0.1834393984844979,down,False
DYNC2LI1,-0.11790117836622692,-3.1756099922239115e-16,-0.8513657857087352,0.39571262869563806,0.4844479470203378,down,False
DYNLL1,-0.6536308502168313,8.931403103129751e-17,-6.35272824940814,1.7215736071951898e-09,2.2510832442911846e-08,down,False
DYNLRB1,-0.07392604724527416,1.1287525848825177e-15,-0.8333398528031977,0.4057723830181018,0.4942816867879376,down,False
DYNLT1,0.08948410147325872,5.774400200704026e-16,0.9470014921802383,0.34492469867447295,0.4339501549577399,up,False
DYNLT3,-0.8997545130719199,-1.0010614311424596e-15,-5.185024448885928,5.839023757240131e-07,4.209552845920428e-06,down,False
DYRK1A,0.2790756964976999,-3.9695124902798894e-17,2.4285258739622084,0.016157397483132514,0.032477301354801064,up,False
DYRK1B,-0.0851498466200793,5.4580796741348476e-17,-0.845798310986369,0.39880334017651387,0.48720428099928653,down,False
DYRK2,0.2619531614824566,-3.6717990535088977e-16,2.1782160523422083,0.03070783165069483,0.056294612880243705,up,False
DYRK3,-0.6184664044348294,4.738605535271618e-16,-5.0821243395670095,9.400112671880246e-07,6.412802103127705e-06,down,False
DYRK4,-0.3987581925879802,4.341654286243629e-16,-2.7954855211678526,0.0057524072683946305,0.01340359270049674,down,False
DYSF,-0.06731425712654299,1.687042808368953e-16,-0.37104876997234126,0.7110434241612608,0.7724407756148574,down,False
DZANK1,0.15385413433111308,-6.946646857989806e-17,1.1208905996232956,0.2638477519248397,0.3476243319697094,up,False
DZIP1,0.4517699859038382,6.003887641548333e-16,2.794989346737543,0.005760864477052934,0.013420733582983435,up,False
DZIP3,0.08142134319951935,1.2404726532124653e-16,0.6003743719909859,0.5490220784145833,0.6304031398290231,up,False
E2F1,0.7309387201328132,1.1908537470839668e-16,5.217848248921452,5.009424331424282e-07,3.676694282022481e-06,up,False
E2F2,0.5476725819888643,9.427592164414737e-17,3.3180736154248125,0.0010995362337906222,0.0032014440473230174,up,False
E2F3,1.2006602505877113,-5.061128425106858e-16,8.662357131836133,2.7765323310404158e-15,1.0014409954944884e-13,up,False
E2F4,-0.18582028630710867,-5.185175690428105e-16,-2.873055276667141,0.004560989790276141,0.011010500303615136,down,False
E2F5,0.3243331944319858,-2.7786587431959225e-16,1.867915243178035,0.06342117991209506,0.10458103669800499,up,False
E2F6,0.4159121418943459,-1.037035138085621e-15,4.116387931612132,5.8853933496828096e-05,0.0002480941574204119,up,False
E2F8,0.9704111082978362,-3.9695124902798894e-17,6.198974765213025,3.865005960944677e-09,4.587954008751369e-08,up,False
E4F1,0.4145189322912771,-1.6374239022404543e-16,2.836641655587304,0.005088985994951672,0.012065310825448431,up,False
EAPP,0.14587590792649208,-4.217607020922382e-17,1.140290301079597,0.25570075697419165,0.33878405924237204,up,False
EBAG9,0.13322406591792232,-8.571666033698136e-16,1.062602247459061,0.2894050661549664,0.37509431867905546,up,False
EBF2,-0.3312361875752408,-1.6250191757083296e-16,-2.837074873802652,0.0050823897200406795,0.012053384816845805,down,False
EBI3,0.05667203682235381,1.463757730790709e-16,0.6613647933189101,0.5092354707914291,0.5929407473178904,up,False
EBLN2,0.09042664102099499,5.532508033327596e-16,0.7623110845469168,0.44688555990709655,0.5347449804502762,up,False
EBNA1BP2,0.3788148494543111,-3.5694600596188694e-16,3.4165155533321974,0.0007862510857881317,0.002399295866543958,up,False
EBP,0.2631728262089289,4.961890612849861e-16,1.7165181349966578,0.0878107231679204,0.1380044509655946,up,False
ECD,-0.05554094322387447,-9.923781225699723e-17,-0.5782670697747893,0.5638163359792723,0.6439465010233566,down,False
ECE1,0.5366958320933874,1.5381860899834572e-16,3.809399671465491,0.000191759282062917,0.0006995025157477622,up,False
ECE2,0.21063103379013912,4.887462253657114e-16,1.292562349036538,0.19784153200552876,0.27376686908960285,up,False
ECH1,-0.26671445646841846,6.946646857989806e-16,-1.9186867718975578,0.05662764815778868,0.09498454302306024,down,False
ECHDC1,0.09447622089102253,-1.257529152194137e-16,0.8372441959943357,0.40358050854158445,0.4918574407308264,up,False
ECHS1,0.005492307800894817,-1.1071218429921253e-16,0.05522483823472247,0.9560214153042665,0.9680917911765357,up,False
ECI1,0.45226513532446005,5.935661645621647e-16,3.112801066627428,0.0021603514757201838,0.005770561972065022,up,False
ECI2,-0.3696354532240217,-6.301601078319324e-16,-1.8966259356655328,0.05950057246212124,0.09909446432865028,down,False
ECM1,-1.5778449505879097,-5.904649829291336e-16,-6.305957663062982,2.204465875135533e-09,2.7878260875287637e-08,down,True
ECM2,-0.3204253732223461,-1.3893293715979613e-16,-1.4578235579788092,0.14665515752362948,0.21350286904353558,down,False
ECRP,-0.3333948466499992,4.63936772301462e-16,-3.0058598854141128,0.0030318387236700495,0.0077292233124762804,down,False
ECSIT,-0.09922131935423768,-1.724256987965327e-16,-0.809238684350177,0.4194606512472864,0.507356364654794,down,False
ECT2,2.556364339131933,9.129878727643746e-16,15.108150325708895,1.0629709929906298e-33,1.8512399107926814e-30,up,True
EDA,-0.1808471026474146,1.8110900736901996e-16,-2.2685367705608166,0.024500035326519447,0.04632132919751839,down,False
EDA2R,-0.6674170331381549,4.2052022943902576e-16,-6.0761257194689176,7.312527942922393e-09,8.193660675750634e-08,down,False
EDAR,-0.6617791529923827,9.923781225699723e-17,-4.153424806673014,5.080603792984121e-05,0.00021839788730701487,down,False
EDC3,-0.0087054135381711,-4.564939363821873e-16,-0.05011513492304151,0.960086954690099,0.97124056631209,down,False
EDC4,0.2651119065191505,8.683308572487257e-17,2.9093115382510844,0.004085450904707743,0.010011202407897908,up,False
EDDM3A,-0.27877674682725945,-4.3044401066472547e-16,-2.4446477074264714,0.015475826887880625,0.03126712058172899,down,False
EDDM3B,-0.13999010273803636,1.5164778185522389e-16,-1.988680234283427,0.048272215724734044,0.08297893145801363,down,False
EDEM1,0.23822728298390983,-1.0916159348269695e-16,1.9242068989205035,0.05592727085798339,0.09406862017517598,up,False
EDEM2,0.5200707802065634,-2.977134367709917e-16,3.444619823952005,0.0007134978844336371,0.0022093606068403528,up,False
EDEM3,0.30681684310888324,-4.267225927050881e-16,2.334958081393437,0.020663373150287954,0.03992822667223973,up,False
EDF1,-0.44698286528522746,-8.925200739863689e-16,-4.264041386193252,3.256157078676562e-05,0.00014718506097940664,down,False
EDIL3,0.4420801337183209,1.5878049961119558e-16,2.0047104063755046,0.04651302595088956,0.08030594807637652,up,False
EDN1,0.25294472025022935,4.490511004629125e-16,1.3819975410335554,0.16870816414322076,0.23937630692155545,up,False
EDN2,1.2426583576439834,4.465701551564876e-16,5.451891428654263,1.648801514689585e-07,1.353571667715874e-06,up,False
EDN3,-3.882432280952778,6.450457796704821e-17,-13.544477388077508,3.6253616704327815e-29,1.7678713649698417e-26,down,True
EDNRA,-0.6066055779932623,5.408460768006349e-16,-2.680470608336389,0.008043962786754368,0.01789814753300283,down,False
EDNRB,-0.8879372574349649,-9.923781225699723e-17,-4.548855935948793,9.963899272663677e-06,5.23802915192078e-05,down,False
EDRF1,0.6499117586296477,-1.1660442940197175e-16,6.325590465594249,1.9874051348392335e-09,2.5343573220528345e-08,up,False
EEA1,-0.27752468971808797,8.15610769487196e-17,-2.1952817875534905,0.029439985769850123,0.0542805303267155,down,False
EED,0.6405392208765996,-7.095503576375302e-16,5.243704797009784,4.4377556077534575e-07,3.302849732241905e-06,up,False
EEF1A1,-0.16338741560233555,2.0963987839290664e-16,-2.5637935030440175,0.011181535106180135,0.023715047752164584,down,False
EEF1A2,0.0613860667789618,1.2652821062767146e-16,0.35653646809783374,0.7218620553945656,0.7814247776700787,up,False
EEF1B2,-0.7254274432577632,1.6002097226440803e-16,-7.912665873978282,2.605710446650894e-13,6.951031959545087e-12,down,False
EEF1D,-0.094247402039985,5.234794596556604e-16,-0.9027685455647773,0.36787149032169386,0.45785822751523936,down,False
EEF1E1,0.37728459829223526,1.0916159348269695e-16,2.889192981594791,0.004343406359160181,0.01055631318271965,up,False
EEF1G,-0.6813302185617311,-1.5816026328458934e-16,-4.3753644156737,2.0632326905636724e-05,9.844567409260951e-05,down,False
EEF2,-0.2367306846539594,-1.2107013095353661e-15,-2.4794259928081375,0.014091771996595195,0.028835369327594413,down,False
EEF2KMT,-1.0329354873191372,1.041997028698471e-16,-7.533288008722708,2.419393535152666e-12,5.502766154299655e-11,down,False
EFCAB1,-0.3856636878527641,3.051562726902665e-16,-3.188696581359124,0.0016893672611821536,0.004652151859288826,down,False
EFCAB11,0.8732025516255624,-2.332088588039435e-16,5.882904195064196,1.9621574710629e-08,1.9851171559940096e-07,up,False
EFCAB14,0.057144531489958114,2.3444933145715597e-16,0.6289370540531074,0.5301983470495291,0.6127842291316656,up,False
EFCAB2,0.5236191720398837,-1.4389482777264598e-16,3.2837688190868906,0.0012336988027925313,0.003538271172853441,up,False
EFCAB6,-0.08327635581309925,-7.473847735605104e-17,-1.036550889667445,0.3013544307188236,0.388065053860059,down,False
EFCC1,-0.0736953814985036,3.3275678922424384e-16,-0.7665210586994561,0.44438396494111887,0.5321694417089569,down,False
EFEMP1,-0.9815937329929605,2.183231869653939e-16,-3.2844248728641507,0.0012309959226890202,0.0035327380634420542,down,False
EFEMP2,-0.6907712150502711,8.757736931680006e-16,-4.018301775687223,8.64699317165857e-05,0.0003472183588790831,down,False
EFHC1,-0.233720968781562,-3.6717990535088977e-16,-1.1292976629495632,0.26029525927504893,0.34391020979973136,down,False
EFHC2,-0.8232511192677845,1.3397104654694627e-16,-5.386901604445358,2.2521082624475128e-07,1.795647601536797e-06,down,False
EFHD1,-0.5175587333757489,1.3893293715979613e-16,-2.4381549362391435,0.01574718680836367,0.031746974430421945,down,False
EFHD2,0.7712262747831868,5.01150951897836e-16,5.870428659601637,2.0898536555922876e-08,2.1038320326445563e-07,up,False
EFL1,-0.036564852120819655,-1.271484469542777e-16,-0.365923335614439,0.7148577662745361,0.7755478356013945,down,False
EFNA1,1.0983600944813483,-1.4885671838549585e-15,7.8098210180699486,4.791315280938117e-13,1.2271202644940459e-11,up,False
EFNA3,-0.6438796551733528,-1.2404726532124653e-16,-5.097058779876465,8.775961235468307e-07,6.054767596015514e-06,down,False
EFNA4,-0.29321950313030704,4.1214703902984164e-16,-2.1789667335826866,0.030651083608976663,0.056199031474963836,down,False
EFNA5,-0.7429859725089711,4.961890612849862e-18,-6.0369092371830595,8.94865343263896e-09,9.837063480369843e-08,down,False
EFNB1,0.08155221144439091,0.0,0.8034897195573086,0.4227657793839993,0.5104930285727353,up,False
EFNB2,-0.7134749678514813,-5.209985143492355e-17,-5.029253002415507,1.1975325776808422e-06,7.973304016661468e-06,down,False
EFNB3,-0.630951035507372,-4.7137960822073685e-17,-3.673508299507482,0.00031648415945224645,0.0010822604173582992,down,False
EFR3A,0.4407978985450165,6.003887641548333e-16,4.146613728828964,5.220241963150053e-05,0.00022400552542330973,up,False
EFR3B,-0.39454012804044303,-2.3072791349751854e-16,-3.468528693699656,0.0006566207366467605,0.002053055501528766,down,False
EFS,-0.5822028983397927,-1.2404726532124654e-15,-4.33493602910579,2.4374682089166386e-05,0.0001142153323692596,down,False
EGF,-0.08320961354390828,1.9886327221812335e-16,-0.8221126761630015,0.412115087924648,0.5001090022784574,down,False
EGFL6,0.9393480044195643,4.4657015515648757e-17,4.110333300837091,6.028027102426827e-05,0.0002534057876058119,up,False
EGFL7,-0.13803851086349764,-1.0916159348269695e-16,-1.0738972030317697,0.28432562006333784,0.3696111787366338,down,False
EGFL8,-0.3446055880342327,-5.132455602666576e-16,-3.3536141922005274,0.0009749810747481693,0.0028877537128899253,down,False
EGFR,-0.22259444566622355,1.5381860899834572e-16,-1.3928966603046509,0.16539212356160596,0.23532859224317673,down,False
EGLN1,0.08864622634321226,-7.604097364192413e-16,0.650661558149202,0.5161058406207428,0.5992771442969604,up,False
EGLN2,0.37849134753318414,1.6374239022404543e-16,3.4215630095521026,0.0007726931270642505,0.0023620616629990666,up,False
EGLN3,0.9258033363109598,-6.351219984447823e-16,4.12256326568624,5.7432392248121294e-05,0.00024299012414764554,up,False
EGOT,-0.5153104026021671,-9.412086256249581e-17,-3.6786381134999284,0.00031063130375521045,0.0010661335090314669,down,False
EGR1,-0.7240572534110279,3.22522889835241e-16,-3.3977296432020436,0.0008386932117860231,0.0025408819445535305,down,False
EGR2,-0.06554583489157483,-3.771036865765895e-16,-0.33313906806850035,0.7394222467412574,0.7954726976723147,down,False
EGR3,-0.7768836602162723,3.473323428994903e-17,-3.26372608720705,0.0013189858123319794,0.0037543208120801217,down,False
EGR4,-0.11044627423661194,-1.5629955430477065e-16,-0.8797224818192602,0.3801984249406676,0.4691769408292012,down,False
EHBP1,-0.034599697634426725,-7.814977715238532e-17,-0.32279473537758496,0.7472303983135076,0.8019619496293662,down,False
EHBP1L1,-0.19577873862308431,-3.2004194452881606e-16,-1.9629603474718782,0.05121243061583139,0.0872092110123761,down,False
EHD1,-0.14042795405639807,6.450457796704821e-17,-1.2503938302761124,0.21280062319555673,0.290373532714741,down,False
EHD2,-0.3856227106329906,4.589748816886122e-16,-2.971690948135605,0.003372195716995439,0.00848512651927583,down,False
